Date,Load forecast,Generation forecast,Price
2019-12-07 16:00:00+01:00,59750.0,63927.0,45.04
2019-12-07 17:00:00+01:00,62200.0,65483.0,48.8
2019-12-07 18:00:00+01:00,65500.0,66737.0,51.76
2019-12-07 19:00:00+01:00,66050.0,67004.0,50.23
2019-12-07 20:00:00+01:00,63750.0,66504.0,48.17
2019-12-07 21:00:00+01:00,61350.0,64735.0,40.89
2019-12-07 22:00:00+01:00,60750.0,64938.0,39.07
2019-12-07 23:00:00+01:00,64400.0,66245.0,43.5
2019-12-08 00:00:00+01:00,60250.0,62122.0,39.03
2019-12-08 01:00:00+01:00,56800.0,59021.0,35.46
2019-12-08 02:00:00+01:00,55300.0,57554.0,33.43
2019-12-08 03:00:00+01:00,51900.0,55028.0,13.59
2019-12-08 04:00:00+01:00,49650.0,54793.0,15.01
2019-12-08 05:00:00+01:00,49250.0,54807.0,13.05
2019-12-08 06:00:00+01:00,50050.0,55725.0,13.67
2019-12-08 07:00:00+01:00,51300.0,57088.0,12.63
2019-12-08 08:00:00+01:00,52550.0,59971.0,18.15
2019-12-08 09:00:00+01:00,54850.0,62679.0,30.09
2019-12-08 10:00:00+01:00,57200.0,64392.0,36.53
2019-12-08 11:00:00+01:00,58500.0,64917.0,37.17
2019-12-08 12:00:00+01:00,59900.0,67227.0,39.49
2019-12-08 13:00:00+01:00,59800.0,65763.0,37.07
2019-12-08 14:00:00+01:00,56400.0,63640.0,32.4
2019-12-08 15:00:00+01:00,54600.0,62618.0,29.78
2019-12-08 16:00:00+01:00,54350.0,62591.0,28.69
2019-12-08 17:00:00+01:00,56650.0,66011.0,38.61
2019-12-08 18:00:00+01:00,60550.0,69571.0,46.74
2019-12-08 19:00:00+01:00,62350.0,70233.0,46.11
2019-12-08 20:00:00+01:00,60700.0,69847.0,44.36
2019-12-08 21:00:00+01:00,58100.0,67497.0,38.59
2019-12-08 22:00:00+01:00,56700.0,68164.0,40.83
2019-12-08 23:00:00+01:00,59550.0,66533.0,36.42
2019-12-09 00:00:00+01:00,57650.0,63279.0,23.33
2019-12-09 01:00:00+01:00,55150.0,61754.0,19.08
2019-12-09 02:00:00+01:00,54400.0,59900.0,14.28
2019-12-09 03:00:00+01:00,51700.0,57362.0,4.18
2019-12-09 04:00:00+01:00,50400.0,57584.0,0.42
2019-12-09 05:00:00+01:00,52400.0,60150.0,5.82
2019-12-09 06:00:00+01:00,57750.0,66097.0,33.6
2019-12-09 07:00:00+01:00,65000.0,72609.0,43.48
2019-12-09 08:00:00+01:00,68400.0,74810.0,45.44
2019-12-09 09:00:00+01:00,68650.0,76005.0,46.25
2019-12-09 10:00:00+01:00,68750.0,76508.0,45.64
2019-12-09 11:00:00+01:00,68900.0,76900.0,44.51
2019-12-09 12:00:00+01:00,69000.0,76943.0,43.06
2019-12-09 13:00:00+01:00,68750.0,76520.0,43.07
2019-12-09 14:00:00+01:00,67750.0,75591.0,41.58
2019-12-09 15:00:00+01:00,66100.0,74659.0,41.2
2019-12-09 16:00:00+01:00,65800.0,74278.0,43.56
2019-12-09 17:00:00+01:00,68650.0,74311.0,46.94
2019-12-09 18:00:00+01:00,72150.0,75998.0,52.17
2019-12-09 19:00:00+01:00,73300.0,75455.0,52.06
2019-12-09 20:00:00+01:00,69600.0,74028.0,50.17
2019-12-09 21:00:00+01:00,65650.0,71956.0,48.35
2019-12-09 22:00:00+01:00,63550.0,70805.0,47.27
2019-12-09 23:00:00+01:00,66250.0,69683.0,43.73
2019-12-10 00:00:00+01:00,65150.0,69954.0,42.67
2019-12-10 01:00:00+01:00,62100.0,68406.0,39.5
2019-12-10 02:00:00+01:00,61500.0,67211.0,37.0
2019-12-10 03:00:00+01:00,58850.0,65121.0,35.41
2019-12-10 04:00:00+01:00,57600.0,64612.0,35.45
2019-12-10 05:00:00+01:00,59600.0,66570.0,36.31
2019-12-10 06:00:00+01:00,64750.0,70391.0,46.11
2019-12-10 07:00:00+01:00,72000.0,74157.0,53.1
2019-12-10 08:00:00+01:00,74850.0,75829.0,56.38
2019-12-10 09:00:00+01:00,74650.0,77077.0,54.93
2019-12-10 10:00:00+01:00,74100.0,77422.0,51.0
2019-12-10 11:00:00+01:00,73400.0,78144.0,49.9
2019-12-10 12:00:00+01:00,72900.0,77493.0,47.34
2019-12-10 13:00:00+01:00,71800.0,77325.0,46.99
2019-12-10 14:00:00+01:00,69850.0,76614.0,46.94
2019-12-10 15:00:00+01:00,67950.0,75829.0,46.55
2019-12-10 16:00:00+01:00,67900.0,75838.0,46.67
2019-12-10 17:00:00+01:00,71500.0,78053.0,51.93
2019-12-10 18:00:00+01:00,75600.0,80125.0,53.48
2019-12-10 19:00:00+01:00,76850.0,80035.0,53.15
2019-12-10 20:00:00+01:00,72900.0,77953.0,50.02
2019-12-10 21:00:00+01:00,68450.0,75332.0,41.07
2019-12-10 22:00:00+01:00,66400.0,74710.0,39.38
2019-12-10 23:00:00+01:00,69200.0,73118.0,35.26
2019-12-11 00:00:00+01:00,67350.0,68964.0,32.0
2019-12-11 01:00:00+01:00,63550.0,66270.0,36.45
2019-12-11 02:00:00+01:00,62850.0,64175.0,34.09
2019-12-11 03:00:00+01:00,59900.0,62202.0,31.95
2019-12-11 04:00:00+01:00,58600.0,61570.0,31.98
2019-12-11 05:00:00+01:00,60350.0,63827.0,36.0
2019-12-11 06:00:00+01:00,65100.0,68483.0,41.11
2019-12-11 07:00:00+01:00,71700.0,71415.0,53.93
2019-12-11 08:00:00+01:00,74950.0,72938.0,54.5
2019-12-11 09:00:00+01:00,75200.0,73541.0,54.01
2019-12-11 10:00:00+01:00,74800.0,73744.0,53.79
2019-12-11 11:00:00+01:00,74500.0,74573.0,51.9
2019-12-11 12:00:00+01:00,74400.0,75413.0,52.0
2019-12-11 13:00:00+01:00,73950.0,75828.0,51.82
2019-12-11 14:00:00+01:00,72450.0,75217.0,51.29
2019-12-11 15:00:00+01:00,70700.0,74770.0,51.79
2019-12-11 16:00:00+01:00,70250.0,75213.0,52.86
2019-12-11 17:00:00+01:00,73050.0,77109.0,60.23
2019-12-11 18:00:00+01:00,76700.0,78270.0,56.36
2019-12-11 19:00:00+01:00,77900.0,77322.0,53.84
2019-12-11 20:00:00+01:00,74000.0,75529.0,50.05
2019-12-11 21:00:00+01:00,69650.0,74437.0,45.0
2019-12-11 22:00:00+01:00,67400.0,74013.0,42.24
2019-12-11 23:00:00+01:00,69850.0,71992.0,37.63
2019-12-12 00:00:00+01:00,67450.0,71839.0,37.0
2019-12-12 01:00:00+01:00,64600.0,70398.0,35.83
2019-12-12 02:00:00+01:00,64100.0,68501.0,35.02
2019-12-12 03:00:00+01:00,61050.0,67411.0,34.65
2019-12-12 04:00:00+01:00,59400.0,67880.0,35.18
2019-12-12 05:00:00+01:00,61050.0,70118.0,36.98
2019-12-12 06:00:00+01:00,65950.0,73929.0,49.0
2019-12-12 07:00:00+01:00,72800.0,77494.0,57.64
2019-12-12 08:00:00+01:00,75950.0,79674.0,61.6
2019-12-12 09:00:00+01:00,76200.0,80743.0,60.1
2019-12-12 10:00:00+01:00,76000.0,80510.0,54.39
2019-12-12 11:00:00+01:00,75650.0,81065.0,50.04
2019-12-12 12:00:00+01:00,75150.0,81310.0,49.14
2019-12-12 13:00:00+01:00,74750.0,81483.0,47.01
2019-12-12 14:00:00+01:00,73200.0,80689.0,47.29
2019-12-12 15:00:00+01:00,71050.0,80127.0,48.88
2019-12-12 16:00:00+01:00,70400.0,80348.0,47.76
2019-12-12 17:00:00+01:00,72850.0,81667.0,52.15
2019-12-12 18:00:00+01:00,75800.0,81969.0,48.25
2019-12-12 19:00:00+01:00,76350.0,80840.0,44.59
2019-12-12 20:00:00+01:00,72250.0,78475.0,41.78
2019-12-12 21:00:00+01:00,68050.0,74992.0,37.25
2019-12-12 22:00:00+01:00,65800.0,74079.0,36.71
2019-12-12 23:00:00+01:00,68150.0,71569.0,35.87
2019-12-13 00:00:00+01:00,64900.0,67658.0,31.61
2019-12-13 01:00:00+01:00,62050.0,66155.0,28.81
2019-12-13 02:00:00+01:00,60850.0,64923.0,26.95
2019-12-13 03:00:00+01:00,57900.0,64397.0,15.88
2019-12-13 04:00:00+01:00,56450.0,64550.0,17.11
2019-12-13 05:00:00+01:00,57800.0,66319.0,26.32
2019-12-13 06:00:00+01:00,62650.0,70619.0,32.83
2019-12-13 07:00:00+01:00,69200.0,76657.0,39.77
2019-12-13 08:00:00+01:00,71900.0,79116.0,45.0
2019-12-13 09:00:00+01:00,71800.0,79788.0,43.9
2019-12-13 10:00:00+01:00,71450.0,80085.0,40.82
2019-12-13 11:00:00+01:00,71150.0,81210.0,41.48
2019-12-13 12:00:00+01:00,70950.0,81197.0,42.97
2019-12-13 13:00:00+01:00,70600.0,80733.0,37.19
2019-12-13 14:00:00+01:00,68650.0,79677.0,35.35
2019-12-13 15:00:00+01:00,66450.0,78581.0,33.74
2019-12-13 16:00:00+01:00,65600.0,78097.0,35.09
2019-12-13 17:00:00+01:00,67950.0,79802.0,49.05
2019-12-13 18:00:00+01:00,70450.0,79802.0,46.65
2019-12-13 19:00:00+01:00,70450.0,78909.0,43.05
2019-12-13 20:00:00+01:00,67150.0,75888.0,38.58
2019-12-13 21:00:00+01:00,63600.0,73395.0,36.51
2019-12-13 22:00:00+01:00,62450.0,72317.0,35.04
2019-12-13 23:00:00+01:00,65200.0,71524.0,33.96
2019-12-14 00:00:00+01:00,62450.0,70462.0,34.39
2019-12-14 01:00:00+01:00,58750.0,68755.0,29.92
2019-12-14 02:00:00+01:00,57150.0,65439.0,28.47
2019-12-14 03:00:00+01:00,53550.0,64778.0,25.5
2019-12-14 04:00:00+01:00,51750.0,64466.0,21.92
2019-12-14 05:00:00+01:00,51850.0,65261.0,19.64
2019-12-14 06:00:00+01:00,53700.0,65783.0,21.08
2019-12-14 07:00:00+01:00,56200.0,66555.0,26.46
2019-12-14 08:00:00+01:00,58550.0,67964.0,31.97
2019-12-14 09:00:00+01:00,60350.0,70416.0,32.13
2019-12-14 10:00:00+01:00,61450.0,70635.0,30.75
2019-12-14 11:00:00+01:00,61700.0,71179.0,29.94
2019-12-14 12:00:00+01:00,62700.0,72063.0,29.32
2019-12-14 13:00:00+01:00,62500.0,71217.0,27.0
2019-12-14 14:00:00+01:00,59500.0,69499.0,26.75
2019-12-14 15:00:00+01:00,57250.0,68102.0,27.95
2019-12-14 16:00:00+01:00,56600.0,67203.0,28.1
2019-12-14 17:00:00+01:00,59250.0,68138.0,34.87
2019-12-14 18:00:00+01:00,62500.0,68754.0,36.99
2019-12-14 19:00:00+01:00,63100.0,68778.0,36.99
2019-12-14 20:00:00+01:00,60600.0,68571.0,32.48
2019-12-14 21:00:00+01:00,57900.0,66150.0,29.94
2019-12-14 22:00:00+01:00,56950.0,66558.0,29.79
2019-12-14 23:00:00+01:00,60300.0,66159.0,29.6
2019-12-15 00:00:00+01:00,58700.0,62512.0,26.2
2019-12-15 01:00:00+01:00,55650.0,62835.0,20.0
2019-12-15 02:00:00+01:00,54500.0,60696.0,10.93
2019-12-15 03:00:00+01:00,51100.0,58915.0,7.56
2019-12-15 04:00:00+01:00,48900.0,58310.0,5.41
2019-12-15 05:00:00+01:00,48700.0,57759.0,5.84
2019-12-15 06:00:00+01:00,49800.0,59027.0,7.57
2019-12-15 07:00:00+01:00,51300.0,59643.0,11.31
2019-12-15 08:00:00+01:00,52850.0,61887.0,15.97
2019-12-15 09:00:00+01:00,55250.0,63695.0,23.68
2019-12-15 10:00:00+01:00,57200.0,64488.0,28.03
2019-12-15 11:00:00+01:00,58250.0,65039.0,28.0
2019-12-15 12:00:00+01:00,59900.0,65270.0,30.1
2019-12-15 13:00:00+01:00,59600.0,65569.0,30.0
2019-12-15 14:00:00+01:00,55950.0,63865.0,29.19
2019-12-15 15:00:00+01:00,53800.0,63205.0,28.0
2019-12-15 16:00:00+01:00,53500.0,66415.0,30.71
2019-12-15 17:00:00+01:00,56600.0,67277.0,36.63
2019-12-15 18:00:00+01:00,60500.0,68834.0,42.88
2019-12-15 19:00:00+01:00,62550.0,69061.0,43.96
2019-12-15 20:00:00+01:00,60550.0,68472.0,38.17
2019-12-15 21:00:00+01:00,58150.0,66968.0,31.4
2019-12-15 22:00:00+01:00,56500.0,66879.0,33.11
2019-12-15 23:00:00+01:00,59650.0,66875.0,35.1
2019-12-16 00:00:00+01:00,57800.0,60016.0,39.53
2019-12-16 01:00:00+01:00,55250.0,58735.0,33.68
2019-12-16 02:00:00+01:00,54500.0,57581.0,30.91
2019-12-16 03:00:00+01:00,51750.0,57539.0,29.49
2019-12-16 04:00:00+01:00,50400.0,57379.0,29.19
2019-12-16 05:00:00+01:00,52550.0,59273.0,31.88
2019-12-16 06:00:00+01:00,57850.0,65923.0,39.27
2019-12-16 07:00:00+01:00,64850.0,69096.0,50.28
2019-12-16 08:00:00+01:00,68450.0,69629.0,47.45
2019-12-16 09:00:00+01:00,68450.0,70288.0,50.36
2019-12-16 10:00:00+01:00,68300.0,70808.0,50.98
2019-12-16 11:00:00+01:00,68100.0,71180.0,49.0
2019-12-16 12:00:00+01:00,68100.0,70514.0,44.61
2019-12-16 13:00:00+01:00,67750.0,71180.0,45.28
2019-12-16 14:00:00+01:00,66400.0,71051.0,46.54
2019-12-16 15:00:00+01:00,64500.0,70376.0,47.74
2019-12-16 16:00:00+01:00,64100.0,71338.0,50.02
2019-12-16 17:00:00+01:00,66600.0,72731.0,52.01
2019-12-16 18:00:00+01:00,69550.0,73738.0,51.96
2019-12-16 19:00:00+01:00,70850.0,73602.0,49.42
2019-12-16 20:00:00+01:00,66750.0,72402.0,44.97
2019-12-16 21:00:00+01:00,62500.0,71496.0,40.56
2019-12-16 22:00:00+01:00,60300.0,71683.0,38.26
2019-12-16 23:00:00+01:00,62800.0,73233.0,36.0
2019-12-17 00:00:00+01:00,60050.0,68720.0,32.71
2019-12-17 01:00:00+01:00,56550.0,67476.0,31.9
2019-12-17 02:00:00+01:00,55450.0,66607.0,30.5
2019-12-17 03:00:00+01:00,52250.0,65949.0,29.19
2019-12-17 04:00:00+01:00,51050.0,66463.0,29.4
2019-12-17 05:00:00+01:00,52650.0,69322.0,31.25
2019-12-17 06:00:00+01:00,57150.0,71848.0,35.74
2019-12-17 07:00:00+01:00,64100.0,74980.0,44.92
2019-12-17 08:00:00+01:00,67200.0,76529.0,49.5
2019-12-17 09:00:00+01:00,66950.0,76753.0,48.0
2019-12-17 10:00:00+01:00,66400.0,76389.0,48.5
2019-12-17 11:00:00+01:00,66250.0,75955.0,48.06
2019-12-17 12:00:00+01:00,66300.0,75550.0,47.01
2019-12-17 13:00:00+01:00,65750.0,74770.0,46.6
2019-12-17 14:00:00+01:00,64500.0,73864.0,45.23
2019-12-17 15:00:00+01:00,63250.0,73090.0,44.85
2019-12-17 16:00:00+01:00,63250.0,73310.0,46.0
2019-12-17 17:00:00+01:00,65750.0,74983.0,49.35
2019-12-17 18:00:00+01:00,69050.0,77046.0,56.27
2019-12-17 19:00:00+01:00,70050.0,76566.0,55.1
2019-12-17 20:00:00+01:00,66150.0,74463.0,49.43
2019-12-17 21:00:00+01:00,61650.0,71137.0,41.55
2019-12-17 22:00:00+01:00,59300.0,71083.0,43.49
2019-12-17 23:00:00+01:00,62350.0,70333.0,39.5
2019-12-18 00:00:00+01:00,58900.0,67446.0,37.01
2019-12-18 01:00:00+01:00,55650.0,63924.0,32.69
2019-12-18 02:00:00+01:00,54800.0,60259.0,29.67
2019-12-18 03:00:00+01:00,52050.0,59048.0,26.5
2019-12-18 04:00:00+01:00,50500.0,59021.0,28.39
2019-12-18 05:00:00+01:00,52100.0,62198.0,30.3
2019-12-18 06:00:00+01:00,56850.0,67175.0,36.59
2019-12-18 07:00:00+01:00,63600.0,70000.0,48.98
2019-12-18 08:00:00+01:00,67250.0,71593.0,51.4
2019-12-18 09:00:00+01:00,67800.0,72455.0,50.8
2019-12-18 10:00:00+01:00,67650.0,72503.0,49.69
2019-12-18 11:00:00+01:00,67900.0,72989.0,48.37
2019-12-18 12:00:00+01:00,68100.0,73614.0,46.63
2019-12-18 13:00:00+01:00,67550.0,73657.0,46.79
2019-12-18 14:00:00+01:00,65850.0,74261.0,47.84
2019-12-18 15:00:00+01:00,63750.0,74610.0,46.05
2019-12-18 16:00:00+01:00,62900.0,75003.0,46.29
2019-12-18 17:00:00+01:00,65850.0,77710.0,54.19
2019-12-18 18:00:00+01:00,68850.0,78461.0,51.0
2019-12-18 19:00:00+01:00,69950.0,78071.0,46.3
2019-12-18 20:00:00+01:00,65950.0,76972.0,43.85
2019-12-18 21:00:00+01:00,61550.0,75223.0,39.15
2019-12-18 22:00:00+01:00,59250.0,74114.0,35.9
2019-12-18 23:00:00+01:00,61900.0,72953.0,31.87
2019-12-19 00:00:00+01:00,58600.0,70739.0,15.0
2019-12-19 01:00:00+01:00,55250.0,67758.0,8.66
2019-12-19 02:00:00+01:00,54050.0,64971.0,6.41
2019-12-19 03:00:00+01:00,50700.0,64213.0,4.28
2019-12-19 04:00:00+01:00,49150.0,64909.0,2.27
2019-12-19 05:00:00+01:00,50400.0,65651.0,6.73
2019-12-19 06:00:00+01:00,54850.0,70372.0,29.87
2019-12-19 07:00:00+01:00,61800.0,75277.0,40.0
2019-12-19 08:00:00+01:00,64850.0,76148.0,42.95
2019-12-19 09:00:00+01:00,64100.0,76404.0,39.62
2019-12-19 10:00:00+01:00,63450.0,76546.0,37.78
2019-12-19 11:00:00+01:00,62950.0,76397.0,37.69
2019-12-19 12:00:00+01:00,62900.0,76091.0,36.87
2019-12-19 13:00:00+01:00,62350.0,76399.0,36.92
2019-12-19 14:00:00+01:00,60650.0,75982.0,35.33
2019-12-19 15:00:00+01:00,58600.0,74984.0,29.94
2019-12-19 16:00:00+01:00,57700.0,74856.0,27.88
2019-12-19 17:00:00+01:00,59600.0,76800.0,40.31
2019-12-19 18:00:00+01:00,63300.0,77493.0,39.91
2019-12-19 19:00:00+01:00,64250.0,76835.0,38.97
2019-12-19 20:00:00+01:00,60850.0,75135.0,35.67
2019-12-19 21:00:00+01:00,57100.0,73218.0,30.0
2019-12-19 22:00:00+01:00,55250.0,73046.0,26.21
2019-12-19 23:00:00+01:00,58300.0,72713.0,27.22
2019-12-20 00:00:00+01:00,54450.0,68321.0,26.56
2019-12-20 01:00:00+01:00,51350.0,66127.0,19.08
2019-12-20 02:00:00+01:00,50300.0,64557.0,7.09
2019-12-20 03:00:00+01:00,47250.0,63090.0,2.39
2019-12-20 04:00:00+01:00,46050.0,62523.0,1.76
2019-12-20 05:00:00+01:00,47550.0,63704.0,5.13
2019-12-20 06:00:00+01:00,52300.0,68601.0,26.92
2019-12-20 07:00:00+01:00,58750.0,73146.0,32.57
2019-12-20 08:00:00+01:00,61850.0,73910.0,35.4
2019-12-20 09:00:00+01:00,62050.0,74154.0,33.01
2019-12-20 10:00:00+01:00,62150.0,74042.0,30.67
2019-12-20 11:00:00+01:00,62450.0,74527.0,30.04
2019-12-20 12:00:00+01:00,62600.0,74355.0,28.17
2019-12-20 13:00:00+01:00,62050.0,74000.0,26.84
2019-12-20 14:00:00+01:00,60150.0,73314.0,27.0
2019-12-20 15:00:00+01:00,57950.0,72016.0,28.69
2019-12-20 16:00:00+01:00,57200.0,71319.0,33.51
2019-12-20 17:00:00+01:00,60000.0,71137.0,40.33
2019-12-20 18:00:00+01:00,63150.0,71427.0,37.8
2019-12-20 19:00:00+01:00,63750.0,70462.0,37.0
2019-12-20 20:00:00+01:00,60550.0,69257.0,34.01
2019-12-20 21:00:00+01:00,57250.0,67939.0,27.99
2019-12-20 22:00:00+01:00,55950.0,67520.0,28.37
2019-12-20 23:00:00+01:00,58800.0,67307.0,27.73
2019-12-21 00:00:00+01:00,57550.0,64738.0,18.11
2019-12-21 01:00:00+01:00,54000.0,62477.0,13.99
2019-12-21 02:00:00+01:00,52400.0,59397.0,10.0
2019-12-21 03:00:00+01:00,49200.0,55922.0,9.15
2019-12-21 04:00:00+01:00,47550.0,56185.0,7.82
2019-12-21 05:00:00+01:00,47750.0,57278.0,12.83
2019-12-21 06:00:00+01:00,49700.0,59896.0,21.36
2019-12-21 07:00:00+01:00,52200.0,64472.0,27.48
2019-12-21 08:00:00+01:00,54800.0,68961.0,29.57
2019-12-21 09:00:00+01:00,56700.0,70451.0,29.31
2019-12-21 10:00:00+01:00,57900.0,70261.0,19.8
2019-12-21 11:00:00+01:00,57900.0,70747.0,21.01
2019-12-21 12:00:00+01:00,59150.0,71758.0,18.9
2019-12-21 13:00:00+01:00,59050.0,70030.0,17.51
2019-12-21 14:00:00+01:00,56000.0,67910.0,14.41
2019-12-21 15:00:00+01:00,54100.0,67043.0,13.37
2019-12-21 16:00:00+01:00,53200.0,67137.0,13.45
2019-12-21 17:00:00+01:00,56150.0,69441.0,23.55
2019-12-21 18:00:00+01:00,59650.0,71706.0,37.76
2019-12-21 19:00:00+01:00,60700.0,70831.0,36.92
2019-12-21 20:00:00+01:00,58300.0,69580.0,21.74
2019-12-21 21:00:00+01:00,55650.0,67426.0,14.96
2019-12-21 22:00:00+01:00,54800.0,68330.0,27.8
2019-12-21 23:00:00+01:00,58200.0,69913.0,19.78
2019-12-22 00:00:00+01:00,56350.0,63717.0,18.43
2019-12-22 01:00:00+01:00,53350.0,60529.0,8.39
2019-12-22 02:00:00+01:00,52350.0,58224.0,9.0
2019-12-22 03:00:00+01:00,48850.0,55992.0,5.52
2019-12-22 04:00:00+01:00,47100.0,55932.0,4.25
2019-12-22 05:00:00+01:00,46950.0,56197.0,5.25
2019-12-22 06:00:00+01:00,47950.0,57604.0,6.86
2019-12-22 07:00:00+01:00,49200.0,60792.0,7.59
2019-12-22 08:00:00+01:00,50900.0,62184.0,8.97
2019-12-22 09:00:00+01:00,52850.0,64033.0,8.78
2019-12-22 10:00:00+01:00,55000.0,65301.0,9.58
2019-12-22 11:00:00+01:00,56500.0,65923.0,10.65
2019-12-22 12:00:00+01:00,58100.0,67369.0,20.17
2019-12-22 13:00:00+01:00,58000.0,65760.0,15.61
2019-12-22 14:00:00+01:00,55000.0,63304.0,13.76
2019-12-22 15:00:00+01:00,53200.0,61901.0,12.55
2019-12-22 16:00:00+01:00,52550.0,61828.0,8.3
2019-12-22 17:00:00+01:00,55500.0,64342.0,23.65
2019-12-22 18:00:00+01:00,59600.0,68555.0,34.16
2019-12-22 19:00:00+01:00,61400.0,69066.0,37.0
2019-12-22 20:00:00+01:00,59350.0,68077.0,16.02
2019-12-22 21:00:00+01:00,56650.0,66596.0,11.28
2019-12-22 22:00:00+01:00,55000.0,67408.0,16.56
2019-12-22 23:00:00+01:00,57900.0,67857.0,18.67
2019-12-23 00:00:00+01:00,56000.0,63567.0,8.51
2019-12-23 01:00:00+01:00,52950.0,59084.0,5.1
2019-12-23 02:00:00+01:00,52100.0,55642.0,2.3
2019-12-23 03:00:00+01:00,49150.0,55464.0,1.02
2019-12-23 04:00:00+01:00,47650.0,55693.0,1.0
2019-12-23 05:00:00+01:00,49250.0,58046.0,2.3
2019-12-23 06:00:00+01:00,53050.0,64150.0,22.84
2019-12-23 07:00:00+01:00,58150.0,70008.0,30.6
2019-12-23 08:00:00+01:00,62150.0,71297.0,35.84
2019-12-23 09:00:00+01:00,63350.0,72685.0,37.18
2019-12-23 10:00:00+01:00,63800.0,73988.0,36.8
2019-12-23 11:00:00+01:00,63950.0,74586.0,34.92
2019-12-23 12:00:00+01:00,63800.0,74821.0,33.26
2019-12-23 13:00:00+01:00,63400.0,74177.0,31.55
2019-12-23 14:00:00+01:00,61550.0,72424.0,35.9
2019-12-23 15:00:00+01:00,59350.0,71041.0,37.42
2019-12-23 16:00:00+01:00,59100.0,70970.0,37.18
2019-12-23 17:00:00+01:00,61550.0,72147.0,40.0
2019-12-23 18:00:00+01:00,65100.0,73203.0,40.93
2019-12-23 19:00:00+01:00,66100.0,72942.0,39.07
2019-12-23 20:00:00+01:00,63150.0,71921.0,35.98
2019-12-23 21:00:00+01:00,59550.0,70070.0,30.79
2019-12-23 22:00:00+01:00,57850.0,69234.0,28.51
2019-12-23 23:00:00+01:00,60500.0,68327.0,18.58
2019-12-24 00:00:00+01:00,59000.0,62901.0,7.0
2019-12-24 01:00:00+01:00,55850.0,59767.0,4.62
2019-12-24 02:00:00+01:00,54950.0,59103.0,2.3
2019-12-24 03:00:00+01:00,51900.0,58805.0,1.09
2019-12-24 04:00:00+01:00,50400.0,60564.0,-0.47
2019-12-24 05:00:00+01:00,51400.0,60965.0,2.9
2019-12-24 06:00:00+01:00,54550.0,65042.0,6.26
2019-12-24 07:00:00+01:00,58650.0,71237.0,15.13
2019-12-24 08:00:00+01:00,61850.0,73788.0,26.51
2019-12-24 09:00:00+01:00,62750.0,74864.0,31.24
2019-12-24 10:00:00+01:00,62900.0,75541.0,30.72
2019-12-24 11:00:00+01:00,63000.0,76222.0,25.68
2019-12-24 12:00:00+01:00,63100.0,76503.0,27.0
2019-12-24 13:00:00+01:00,62700.0,75092.0,27.55
2019-12-24 14:00:00+01:00,60250.0,73334.0,27.0
2019-12-24 15:00:00+01:00,57300.0,71874.0,26.97
2019-12-24 16:00:00+01:00,55900.0,72017.0,27.72
2019-12-24 17:00:00+01:00,58000.0,73555.0,33.41
2019-12-24 18:00:00+01:00,60650.0,74052.0,36.51
2019-12-24 19:00:00+01:00,60800.0,73314.0,34.03
2019-12-24 20:00:00+01:00,58650.0,71635.0,30.0
2019-12-24 21:00:00+01:00,56400.0,69915.0,28.93
2019-12-24 22:00:00+01:00,56150.0,71057.0,23.61
2019-12-24 23:00:00+01:00,60100.0,70025.0,20.99
2019-12-25 00:00:00+01:00,54900.0,66549.0,12.28
2019-12-25 01:00:00+01:00,52700.0,62744.0,9.99
2019-12-25 02:00:00+01:00,52350.0,60318.0,9.32
2019-12-25 03:00:00+01:00,48300.0,57760.0,5.37
2019-12-25 04:00:00+01:00,45700.0,56028.0,4.24
2019-12-25 05:00:00+01:00,45050.0,55685.0,4.0
2019-12-25 06:00:00+01:00,45650.0,57231.0,5.41
2019-12-25 07:00:00+01:00,45500.0,58479.0,6.87
2019-12-25 08:00:00+01:00,46100.0,59135.0,9.34
2019-12-25 09:00:00+01:00,47300.0,60840.0,9.99
2019-12-25 10:00:00+01:00,49450.0,63010.0,12.03
2019-12-25 11:00:00+01:00,50450.0,64474.0,11.78
2019-12-25 12:00:00+01:00,50300.0,64940.0,15.01
2019-12-25 13:00:00+01:00,49850.0,62934.0,12.03
2019-12-25 14:00:00+01:00,45950.0,60391.0,11.59
2019-12-25 15:00:00+01:00,43600.0,58866.0,9.99
2019-12-25 16:00:00+01:00,42550.0,59292.0,12.53
2019-12-25 17:00:00+01:00,45750.0,62975.0,14.99
2019-12-25 18:00:00+01:00,49450.0,66450.0,19.62
2019-12-25 19:00:00+01:00,51200.0,67370.0,29.37
2019-12-25 20:00:00+01:00,51900.0,67122.0,29.61
2019-12-25 21:00:00+01:00,50800.0,66348.0,30.0
2019-12-25 22:00:00+01:00,51250.0,66503.0,31.0
2019-12-25 23:00:00+01:00,54850.0,65475.0,32.09
2019-12-26 00:00:00+01:00,54150.0,63414.0,14.7
2019-12-26 01:00:00+01:00,51700.0,60792.0,10.58
2019-12-26 02:00:00+01:00,51200.0,59049.0,9.1
2019-12-26 03:00:00+01:00,48450.0,57357.0,4.86
2019-12-26 04:00:00+01:00,47100.0,57228.0,3.92
2019-12-26 05:00:00+01:00,48200.0,57945.0,5.1
2019-12-26 06:00:00+01:00,51050.0,61729.0,18.97
2019-12-26 07:00:00+01:00,54650.0,66252.0,22.8
2019-12-26 08:00:00+01:00,57600.0,67799.0,27.4
2019-12-26 09:00:00+01:00,59750.0,69458.0,32.51
