Date,Load forecast,Generation forecast,Price,Prévision J-1 Solaire,Prévision J-1 Eolien
2017-11-08 17:00:00,73750.0,66155.0,195.11,0.0,0.0
2017-11-08 18:00:00,75350.0,65640.0,114.99,0.0,0.0
2017-11-08 19:00:00,70950.0,62275.0,79.15,0.0,0.0
2017-11-08 20:00:00,66750.0,58898.0,67.99,0.0,0.0
2017-11-08 21:00:00,64550.0,58426.0,64.2,0.0,0.0
2017-11-08 22:00:00,67300.0,58397.0,68.52,0.0,0.0
2017-11-08 23:00:00,63250.0,56246.0,61.95,0.0,0.0
2017-11-09 00:00:00,60100.0,54593.0,52.5,0.0,0.0
2017-11-09 01:00:00,58700.0,53955.0,50.46,0.0,0.0
2017-11-09 02:00:00,55950.0,53710.0,48.06,0.0,0.0
2017-11-09 03:00:00,54750.0,53702.0,47.0,0.0,0.0
2017-11-09 04:00:00,56400.0,54319.0,50.29,0.0,0.0
2017-11-09 05:00:00,61350.0,57857.0,73.11,0.0,0.0
2017-11-09 06:00:00,68100.0,62624.0,97.51,0.0,0.0
2017-11-09 07:00:00,69850.0,63964.0,116.06,2.26,2.26
2017-11-09 08:00:00,70100.0,64702.0,111.3,293.11,293.11
2017-11-09 09:00:00,70250.0,64214.0,94.63,949.86,949.86
2017-11-09 10:00:00,69850.0,64646.0,104.21,1499.35,1499.35
2017-11-09 11:00:00,69900.0,64443.0,94.02,1764.25,1764.25
2017-11-09 12:00:00,69700.0,63592.0,90.0,1824.46,1824.46
2017-11-09 13:00:00,67800.0,62648.0,89.98,1588.14,1588.14
2017-11-09 14:00:00,65500.0,62211.0,92.5,1204.65,1204.65
2017-11-09 15:00:00,64400.0,62248.0,102.63,678.2,678.2
2017-11-09 16:00:00,66400.0,64249.0,128.64,124.25,124.25
2017-11-09 17:00:00,71650.0,66078.0,191.58,0.0,0.0
2017-11-09 18:00:00,73250.0,65749.0,143.3,0.0,0.0
2017-11-09 19:00:00,69200.0,63606.0,99.67,0.0,0.0
2017-11-09 20:00:00,64950.0,60016.0,74.0,0.0,0.0
2017-11-09 21:00:00,62800.0,59425.0,74.0,0.0,0.0
2017-11-09 22:00:00,65600.0,59422.0,71.2,0.0,0.0
2017-11-09 23:00:00,62200.0,57066.0,70.19,0.0,0.0
2017-11-10 00:00:00,59050.0,55531.0,64.67,0.0,0.0
2017-11-10 01:00:00,57600.0,53644.0,58.0,0.0,0.0
2017-11-10 02:00:00,54300.0,52905.0,49.5,0.0,0.0
2017-11-10 03:00:00,53200.0,52851.0,52.5,0.0,0.0
2017-11-10 04:00:00,55250.0,54297.0,58.81,0.0,0.0
2017-11-10 05:00:00,60350.0,58186.0,70.71,0.0,0.0
2017-11-10 06:00:00,66400.0,61443.0,98.01,0.0,0.0
2017-11-10 07:00:00,68050.0,64091.0,109.1,1.59,1.59
2017-11-10 08:00:00,68550.0,65082.0,99.36,331.15,331.15
2017-11-10 09:00:00,68650.0,65090.0,98.01,1068.23,1068.23
2017-11-10 10:00:00,68150.0,65387.0,93.7,1686.06,1686.06
2017-11-10 11:00:00,67800.0,64295.0,93.7,2101.08,2101.08
2017-11-10 12:00:00,67300.0,62987.0,85.93,2171.5,2171.5
2017-11-10 13:00:00,65100.0,61896.0,89.27,1986.37,1986.37
2017-11-10 14:00:00,62700.0,61296.0,87.9,1485.84,1485.84
2017-11-10 15:00:00,61400.0,61055.0,85.08,793.66,793.66
2017-11-10 16:00:00,62800.0,63141.0,93.7,139.29,139.29
2017-11-10 17:00:00,67400.0,65495.0,111.3,0.0,0.0
2017-11-10 18:00:00,68000.0,65043.0,99.36,0.0,0.0
2017-11-10 19:00:00,64200.0,62569.0,78.99,0.0,0.0
2017-11-10 20:00:00,60650.0,59789.0,71.2,0.0,0.0
2017-11-10 21:00:00,59050.0,59152.0,67.05,0.0,0.0
2017-11-10 22:00:00,62200.0,58886.0,65.22,0.0,0.0
2017-11-10 23:00:00,58800.0,57108.0,63.74,0.0,0.0
2017-11-11 00:00:00,55050.0,55365.0,60.34,0.0,0.0
2017-11-11 01:00:00,53500.0,53884.0,55.48,0.0,0.0
2017-11-11 02:00:00,50300.0,52973.0,49.31,0.0,0.0
2017-11-11 03:00:00,48750.0,52959.0,47.02,0.0,0.0
2017-11-11 04:00:00,48600.0,53607.0,46.57,0.0,0.0
2017-11-11 05:00:00,50250.0,54091.0,47.65,0.0,0.0
2017-11-11 06:00:00,52250.0,55433.0,49.64,0.0,0.0
2017-11-11 07:00:00,53750.0,56564.0,51.51,1.05,1.05
2017-11-11 08:00:00,56200.0,59098.0,56.52,355.15,355.15
2017-11-11 09:00:00,57700.0,60666.0,57.16,1272.94,1272.94
2017-11-11 10:00:00,57900.0,61803.0,57.97,2135.34,2135.34
2017-11-11 11:00:00,59150.0,63133.0,57.07,2570.63,2570.63
2017-11-11 12:00:00,59100.0,61776.0,56.81,2668.12,2668.12
2017-11-11 13:00:00,56050.0,59662.0,54.0,2451.84,2451.84
2017-11-11 14:00:00,53650.0,58116.0,50.0,1873.09,1873.09
2017-11-11 15:00:00,52450.0,57787.0,49.74,986.94,986.94
2017-11-11 16:00:00,54050.0,60003.0,60.67,172.64,172.64
2017-11-11 17:00:00,58950.0,62213.0,65.69,0.0,0.0
2017-11-11 18:00:00,59500.0,61800.0,67.05,0.0,0.0
2017-11-11 19:00:00,56700.0,60204.0,64.71,0.0,0.0
2017-11-11 20:00:00,53800.0,57840.0,60.24,0.0,0.0
2017-11-11 21:00:00,53050.0,57097.0,61.5,0.0,0.0
2017-11-11 22:00:00,56650.0,56707.0,59.12,0.0,0.0
2017-11-11 23:00:00,54800.0,56833.0,60.0,0.0,0.0
2017-11-12 00:00:00,51400.0,54974.0,51.56,0.0,0.0
2017-11-12 01:00:00,49700.0,52880.0,48.13,0.0,0.0
2017-11-12 02:00:00,46200.0,51135.0,39.9,0.0,0.0
2017-11-12 03:00:00,44000.0,50711.0,37.63,0.0,0.0
2017-11-12 04:00:00,43450.0,51088.0,37.0,0.0,0.0
2017-11-12 05:00:00,44500.0,51623.0,36.39,0.0,0.0
2017-11-12 06:00:00,45500.0,52277.0,32.87,0.0,0.0
2017-11-12 07:00:00,46450.0,53834.0,34.06,0.6,0.6
2017-11-12 08:00:00,49350.0,57182.0,37.72,360.29,360.29
2017-11-12 09:00:00,51550.0,59082.0,44.29,1314.96,1314.96
2017-11-12 10:00:00,53250.0,60620.0,47.65,2224.05,2224.05
2017-11-12 11:00:00,54400.0,62123.0,49.67,2771.46,2771.46
2017-11-12 12:00:00,54400.0,62122.0,44.28,2961.71,2961.71
2017-11-12 13:00:00,51800.0,60643.0,39.23,2735.68,2735.68
2017-11-12 14:00:00,50300.0,59804.0,37.8,2101.8,2101.8
2017-11-12 15:00:00,50150.0,60071.0,40.82,1072.24,1072.24
2017-11-12 16:00:00,52600.0,61777.0,53.91,171.31,171.31
2017-11-12 17:00:00,58100.0,64928.0,61.84,0.0,0.0
2017-11-12 18:00:00,61150.0,65546.0,64.19,0.0,0.0
2017-11-12 19:00:00,59650.0,65095.0,63.78,0.0,0.0
2017-11-12 20:00:00,56950.0,63516.0,60.55,0.0,0.0
2017-11-12 21:00:00,55850.0,62525.0,54.1,0.0,0.0
2017-11-12 22:00:00,58600.0,62166.0,49.87,0.0,0.0
2017-11-12 23:00:00,56650.0,59766.0,43.69,0.0,0.0
2017-11-13 00:00:00,53700.0,57132.0,39.78,0.0,0.0
2017-11-13 01:00:00,53100.0,55971.0,34.55,0.0,0.0
2017-11-13 02:00:00,50550.0,55915.0,29.94,0.0,0.0
2017-11-13 03:00:00,49650.0,55968.0,30.08,0.0,0.0
2017-11-13 04:00:00,52200.0,57575.0,39.19,0.0,0.0
2017-11-13 05:00:00,57800.0,60122.0,48.7,0.0,0.0
2017-11-13 06:00:00,65250.0,64947.0,63.88,0.0,0.0
2017-11-13 07:00:00,67450.0,67627.0,60.53,0.31,0.31
2017-11-13 08:00:00,68250.0,68882.0,66.12,343.52,343.52
2017-11-13 09:00:00,68100.0,68878.0,64.53,1281.46,1281.46
2017-11-13 10:00:00,68050.0,69473.0,62.04,2173.19,2173.19
2017-11-13 11:00:00,68050.0,68929.0,57.98,2722.78,2722.78
2017-11-13 12:00:00,67750.0,68220.0,54.99,2874.7,2874.7
2017-11-13 13:00:00,66100.0,66882.0,52.76,2626.7,2626.7
2017-11-13 14:00:00,64300.0,65610.0,55.98,1952.65,1952.65
2017-11-13 15:00:00,63550.0,64634.0,55.92,968.16,968.16
2017-11-13 16:00:00,66000.0,66823.0,84.98,149.34,149.34
2017-11-13 17:00:00,72050.0,69159.0,111.66,0.0,0.0
2017-11-13 18:00:00,73850.0,68452.0,99.36,0.0,0.0
2017-11-13 19:00:00,69750.0,65430.0,76.54,0.0,0.0
2017-11-13 20:00:00,65300.0,62544.0,62.42,0.0,0.0
2017-11-13 21:00:00,63250.0,61584.0,61.14,0.0,0.0
2017-11-13 22:00:00,65850.0,61493.0,61.05,0.0,0.0
2017-11-13 23:00:00,63850.0,58022.0,53.94,0.0,0.0
2017-11-14 00:00:00,60750.0,56283.0,50.0,0.0,0.0
2017-11-14 01:00:00,59750.0,56137.0,45.18,0.0,0.0
2017-11-14 02:00:00,57200.0,55553.0,43.0,0.0,0.0
2017-11-14 03:00:00,56050.0,55455.0,43.78,0.0,0.0
2017-11-14 04:00:00,57700.0,56306.0,50.2,0.0,0.0
2017-11-14 05:00:00,62400.0,59466.0,69.36,0.0,0.0
2017-11-14 06:00:00,69650.0,64318.0,107.75,0.0,0.0
2017-11-14 07:00:00,71600.0,66602.0,109.69,0.14,0.14
2017-11-14 08:00:00,71250.0,68346.0,125.29,343.06,343.06
2017-11-14 09:00:00,70500.0,67350.0,87.57,1304.3,1304.3
2017-11-14 10:00:00,69900.0,67606.0,85.0,2210.63,2210.63
2017-11-14 11:00:00,69850.0,66745.0,80.34,2755.37,2755.37
2017-11-14 12:00:00,69300.0,66022.0,79.99,2892.9,2892.9
2017-11-14 13:00:00,67200.0,65325.0,80.67,2625.01,2625.01
2017-11-14 14:00:00,65050.0,64537.0,82.57,1949.37,1949.37
2017-11-14 15:00:00,64700.0,64101.0,86.46,963.94,963.94
2017-11-14 16:00:00,66800.0,66489.0,119.94,138.0,138.0
2017-11-14 17:00:00,71800.0,68457.0,171.59,0.0,0.0
2017-11-14 18:00:00,73850.0,68171.0,121.64,0.0,0.0
2017-11-14 19:00:00,70350.0,64291.0,87.72,0.0,0.0
2017-11-14 20:00:00,66350.0,60822.0,67.05,0.0,0.0
2017-11-14 21:00:00,64600.0,59810.0,62.13,0.0,0.0
2017-11-14 22:00:00,67050.0,60048.0,60.44,0.0,0.0
2017-11-14 23:00:00,64550.0,58713.0,55.79,0.0,0.0
2017-11-15 00:00:00,61500.0,56709.0,52.52,0.0,0.0
2017-11-15 01:00:00,59850.0,56312.0,51.53,0.0,0.0
2017-11-15 02:00:00,57350.0,56117.0,49.05,0.0,0.0
2017-11-15 03:00:00,56250.0,55984.0,48.88,0.0,0.0
2017-11-15 04:00:00,58350.0,56528.0,50.45,0.0,0.0
2017-11-15 05:00:00,63700.0,59371.0,63.55,0.0,0.0
2017-11-15 06:00:00,70600.0,64035.0,86.97,0.0,0.0
2017-11-15 07:00:00,72950.0,65994.0,94.61,0.06,0.06
2017-11-15 08:00:00,73100.0,66508.0,92.5,292.43,292.43
2017-11-15 09:00:00,72100.0,65753.0,90.24,1164.39,1164.39
2017-11-15 10:00:00,71300.0,65570.0,89.73,2017.17,2017.17
2017-11-15 11:00:00,70500.0,64915.0,79.78,2582.61,2582.61
2017-11-15 12:00:00,69600.0,64027.0,77.54,2734.24,2734.24
2017-11-15 13:00:00,66950.0,63104.0,80.65,2489.95,2489.95
2017-11-15 14:00:00,64900.0,62643.0,83.9,1859.3,1859.3
2017-11-15 15:00:00,64600.0,63116.0,89.95,934.01,934.01
2017-11-15 16:00:00,67000.0,65827.0,112.09,133.56,133.56
2017-11-15 17:00:00,72700.0,66936.0,138.9,0.0,0.0
2017-11-15 18:00:00,74500.0,66835.0,101.6,0.0,0.0
2017-11-15 19:00:00,70300.0,63650.0,85.29,0.0,0.0
2017-11-15 20:00:00,65950.0,61207.0,71.39,0.0,0.0
2017-11-15 21:00:00,64400.0,60720.0,67.99,0.0,0.0
2017-11-15 22:00:00,67100.0,60238.0,66.37,0.0,0.0
2017-11-15 23:00:00,63750.0,60587.0,68.0,0.0,0.0
2017-11-16 00:00:00,60550.0,58681.0,57.74,0.0,0.0
2017-11-16 01:00:00,59400.0,57439.0,54.79,0.0,0.0
2017-11-16 02:00:00,56750.0,56856.0,50.0,0.0,0.0
2017-11-16 03:00:00,55750.0,56566.0,51.15,0.0,0.0
2017-11-16 04:00:00,57650.0,57418.0,55.06,0.0,0.0
2017-11-16 05:00:00,62950.0,60620.0,68.01,0.0,0.0
2017-11-16 06:00:00,69950.0,64104.0,83.94,0.0,0.0
2017-11-16 07:00:00,71900.0,66740.0,94.98,0.01,0.01
2017-11-16 08:00:00,71900.0,67478.0,92.6,306.86,306.86
2017-11-16 09:00:00,71150.0,67225.0,88.59,1206.56,1206.56
2017-11-16 10:00:00,70450.0,66596.0,89.73,2099.51,2099.51
2017-11-16 11:00:00,69650.0,66038.0,84.66,2681.44,2681.44
2017-11-16 12:00:00,69000.0,65148.0,85.33,2839.51,2839.51
2017-11-16 13:00:00,66550.0,63761.0,80.97,2642.62,2642.62
2017-11-16 14:00:00,64350.0,62658.0,80.9,1961.85,1961.85
2017-11-16 15:00:00,63500.0,62379.0,85.3,930.83,930.83
2017-11-16 16:00:00,66400.0,64466.0,129.25,125.93,125.93
2017-11-16 17:00:00,72050.0,67232.0,150.58,0.0,0.0
2017-11-16 18:00:00,74050.0,67628.0,105.6,0.0,0.0
2017-11-16 19:00:00,69800.0,64385.0,84.63,0.0,0.0
2017-11-16 20:00:00,65450.0,62257.0,71.05,0.0,0.0
2017-11-16 21:00:00,63700.0,61660.0,70.27,0.0,0.0
2017-11-16 22:00:00,66700.0,61774.0,68.05,0.0,0.0
2017-11-16 23:00:00,64250.0,59756.0,70.87,0.0,0.0
2017-11-17 00:00:00,61800.0,58183.0,60.8,0.0,0.0
2017-11-17 01:00:00,60800.0,56455.0,57.26,0.0,0.0
2017-11-17 02:00:00,57750.0,55196.0,52.52,0.0,0.0
2017-11-17 03:00:00,56400.0,55285.0,52.1,0.0,0.0
2017-11-17 04:00:00,58700.0,56853.0,57.0,0.0,0.0
2017-11-17 05:00:00,63700.0,59944.0,69.3,0.0,0.0
2017-11-17 06:00:00,70550.0,64000.0,83.08,0.0,0.0
2017-11-17 07:00:00,72200.0,66564.0,85.0,0.0,0.0
2017-11-17 08:00:00,72350.0,67145.0,85.0,255.7,255.7
2017-11-17 09:00:00,71350.0,66272.0,83.05,1055.86,1055.86
2017-11-17 10:00:00,70500.0,66327.0,82.0,1840.63,1840.63
2017-11-17 11:00:00,69400.0,65872.0,75.5,2349.17,2349.17
2017-11-17 12:00:00,68400.0,64935.0,73.3,2515.02,2515.02
2017-11-17 13:00:00,65750.0,63749.0,72.27,2282.72,2282.72
2017-11-17 14:00:00,63500.0,62943.0,74.27,1698.92,1698.92
2017-11-17 15:00:00,62600.0,62639.0,78.04,806.76,806.76
2017-11-17 16:00:00,65350.0,65282.0,85.0,108.05,108.05
2017-11-17 17:00:00,70600.0,68132.0,94.78,0.0,0.0
2017-11-17 18:00:00,71550.0,66656.0,89.14,0.0,0.0
2017-11-17 19:00:00,68200.0,63922.0,79.85,0.0,0.0
2017-11-17 20:00:00,64450.0,61456.0,69.43,0.0,0.0
2017-11-17 21:00:00,63350.0,61698.0,68.52,0.0,0.0
2017-11-17 22:00:00,67050.0,61772.0,67.05,0.0,0.0
2017-11-17 23:00:00,62750.0,59483.0,60.53,0.0,0.0
2017-11-18 00:00:00,59400.0,56741.0,56.62,0.0,0.0
2017-11-18 01:00:00,58350.0,55610.0,52.95,0.0,0.0
2017-11-18 02:00:00,55100.0,54951.0,45.72,0.0,0.0
2017-11-18 03:00:00,53750.0,54730.0,44.14,0.0,0.0
2017-11-18 04:00:00,54500.0,55063.0,48.83,0.0,0.0
2017-11-18 05:00:00,57000.0,55977.0,52.95,0.0,0.0
2017-11-18 06:00:00,60250.0,58810.0,56.92,0.0,0.0
2017-11-18 07:00:00,61600.0,59970.0,57.0,0.0,0.0
2017-11-18 08:00:00,63550.0,62743.0,61.07,267.93,267.93
2017-11-18 09:00:00,63950.0,63834.0,61.2,1093.21,1093.21
2017-11-18 10:00:00,63350.0,64492.0,60.53,1882.86,1882.86
2017-11-18 11:00:00,63650.0,64376.0,59.5,2321.56,2321.56
2017-11-18 12:00:00,63400.0,62900.0,58.96,2512.83,2512.83
2017-11-18 13:00:00,60350.0,60531.0,55.87,2288.12,2288.12
2017-11-18 14:00:00,58350.0,59414.0,56.62,1697.36,1697.36
2017-11-18 15:00:00,57750.0,59654.0,58.48,815.82,815.82
2017-11-18 16:00:00,60500.0,62185.0,71.05,104.79,104.79
2017-11-18 17:00:00,65400.0,64780.0,74.76,0.0,0.0
2017-11-18 18:00:00,66500.0,64285.0,73.88,0.0,0.0
2017-11-18 19:00:00,63800.0,63753.0,68.26,0.0,0.0
2017-11-18 20:00:00,60800.0,62977.0,65.0,0.0,0.0
2017-11-18 21:00:00,59950.0,62339.0,64.67,0.0,0.0
2017-11-18 22:00:00,64000.0,62577.0,62.67,0.0,0.0
2017-11-18 23:00:00,61100.0,61299.0,59.37,0.0,0.0
2017-11-19 00:00:00,58350.0,59500.0,56.52,0.0,0.0
2017-11-19 01:00:00,56650.0,58416.0,53.1,0.0,0.0
2017-11-19 02:00:00,53400.0,57225.0,50.5,0.0,0.0
2017-11-19 03:00:00,51950.0,56853.0,46.84,0.0,0.0
2017-11-19 04:00:00,51750.0,56893.0,48.3,0.0,0.0
2017-11-19 05:00:00,52800.0,56239.0,52.4,0.0,0.0
2017-11-19 06:00:00,54000.0,56636.0,52.0,0.0,0.0
2017-11-19 07:00:00,54800.0,57468.0,53.02,0.0,0.0
2017-11-19 08:00:00,57100.0,58781.0,52.81,264.13,264.13
2017-11-19 09:00:00,58850.0,59594.0,53.53,1116.39,1116.39
2017-11-19 10:00:00,59350.0,60477.0,54.88,1963.06,1963.06
2017-11-19 11:00:00,60850.0,60952.0,56.96,2515.38,2515.38
2017-11-19 12:00:00,60050.0,60991.0,58.19,2657.62,2657.62
2017-11-19 13:00:00,55950.0,59376.0,56.89,2389.36,2389.36
2017-11-19 14:00:00,54000.0,58034.0,55.2,1734.86,1734.86
2017-11-19 15:00:00,53700.0,57888.0,56.45,805.28,805.28
2017-11-19 16:00:00,57500.0,60223.0,67.0,93.56,93.56
2017-11-19 17:00:00,62400.0,62650.0,74.76,0.0,0.0
2017-11-19 18:00:00,65150.0,63454.0,77.91,0.0,0.0
2017-11-19 19:00:00,63400.0,62446.0,74.19,0.0,0.0
2017-11-19 20:00:00,60800.0,61606.0,71.39,0.0,0.0
2017-11-19 21:00:00,59700.0,61787.0,69.72,0.0,0.0
2017-11-19 22:00:00,63200.0,61175.0,70.0,0.0,0.0
2017-11-19 23:00:00,61100.0,59382.0,70.19,0.0,0.0
2017-11-20 00:00:00,58350.0,57676.0,60.43,0.0,0.0
2017-11-20 01:00:00,57450.0,56776.0,57.0,0.0,0.0
2017-11-20 02:00:00,54700.0,55980.0,51.43,0.0,0.0
2017-11-20 03:00:00,53650.0,55864.0,48.41,0.0,0.0
2017-11-20 04:00:00,55950.0,57334.0,53.9,0.0,0.0
2017-11-20 05:00:00,61650.0,60912.0,70.1,0.0,0.0
2017-11-20 06:00:00,68950.0,65140.0,81.18,0.0,0.0
2017-11-20 07:00:00,71550.0,67953.0,82.73,0.0,0.0
2017-11-20 08:00:00,72150.0,68596.0,80.4,261.52,261.52
2017-11-20 09:00:00,71850.0,67405.0,77.11,1197.36,1197.36
2017-11-20 10:00:00,71000.0,67706.0,72.42,2134.62,2134.62
2017-11-20 11:00:00,70700.0,67559.0,69.74,2661.57,2661.57
2017-11-20 12:00:00,70550.0,67508.0,68.05,2775.82,2775.82
2017-11-20 13:00:00,68100.0,65950.0,64.47,2460.4,2460.4
2017-11-20 14:00:00,66150.0,65080.0,62.59,1799.79,1799.79
2017-11-20 15:00:00,65500.0,65325.0,62.3,828.47,828.47
2017-11-20 16:00:00,68700.0,67257.0,73.51,92.56,92.56
2017-11-20 17:00:00,73200.0,71247.0,80.36,0.0,0.0
2017-11-20 18:00:00,74750.0,70031.0,79.55,0.0,0.0
2017-11-20 19:00:00,70350.0,67728.0,75.0,0.0,0.0
2017-11-20 20:00:00,65900.0,65186.0,63.34,0.0,0.0
2017-11-20 21:00:00,63500.0,64576.0,61.93,0.0,0.0
2017-11-20 22:00:00,66400.0,64544.0,57.74,0.0,0.0
2017-11-20 23:00:00,62450.0,62642.0,52.0,0.0,0.0
2017-11-21 00:00:00,59350.0,60699.0,48.93,0.0,0.0
2017-11-21 01:00:00,58200.0,58988.0,46.45,0.0,0.0
2017-11-21 02:00:00,55600.0,57953.0,42.6,0.0,0.0
2017-11-21 03:00:00,54400.0,57429.0,38.99,0.0,0.0
2017-11-21 04:00:00,56500.0,59308.0,46.6,0.0,0.0
2017-11-21 05:00:00,61350.0,63270.0,54.62,0.0,0.0
2017-11-21 06:00:00,68400.0,66127.0,70.0,0.0,0.0
2017-11-21 07:00:00,70450.0,68106.0,74.38,0.0,0.0
2017-11-21 08:00:00,70200.0,69524.0,75.26,192.76,192.76
2017-11-21 09:00:00,69250.0,69114.0,72.45,911.79,911.79
2017-11-21 10:00:00,68500.0,68489.0,69.4,1636.09,1636.09
2017-11-21 11:00:00,67650.0,68065.0,68.72,2121.62,2121.62
2017-11-21 12:00:00,66800.0,67388.0,64.91,2205.15,2205.15
2017-11-21 13:00:00,64900.0,66267.0,62.65,2020.36,2020.36
2017-11-21 14:00:00,62950.0,65290.0,62.65,1486.36,1486.36
2017-11-21 15:00:00,62350.0,65151.0,62.65,663.94,663.94
2017-11-21 16:00:00,65150.0,66270.0,68.05,74.69,74.69
2017-11-21 17:00:00,70100.0,68820.0,75.0,0.0,0.0
2017-11-21 18:00:00,71900.0,69503.0,73.13,0.0,0.0
2017-11-21 19:00:00,67950.0,68227.0,69.9,0.0,0.0
2017-11-21 20:00:00,63850.0,65791.0,57.06,0.0,0.0
2017-11-21 21:00:00,61700.0,65481.0,56.06,0.0,0.0
2017-11-21 22:00:00,63900.0,64941.0,53.53,0.0,0.0
2017-11-21 23:00:00,61050.0,61646.0,54.3,0.0,0.0
2017-11-22 00:00:00,58150.0,60271.0,51.94,0.0,0.0
2017-11-22 01:00:00,56950.0,60096.0,49.59,0.0,0.0
2017-11-22 02:00:00,54000.0,59630.0,47.42,0.0,0.0
2017-11-22 03:00:00,52850.0,60076.0,47.14,0.0,0.0
2017-11-22 04:00:00,54750.0,60603.0,50.78,0.0,0.0
2017-11-22 05:00:00,59600.0,63437.0,62.08,0.0,0.0
2017-11-22 06:00:00,66400.0,65798.0,70.86,0.0,0.0
2017-11-22 07:00:00,68800.0,67754.0,71.78,0.0,0.0
2017-11-22 08:00:00,68800.0,69794.0,71.88,161.74,161.74
2017-11-22 09:00:00,67450.0,70669.0,69.51,713.71,713.71
2017-11-22 10:00:00,66250.0,70581.0,67.84,1302.14,1302.14
2017-11-22 11:00:00,65250.0,69369.0,65.0,1566.8,1566.8
2017-11-22 12:00:00,64250.0,67658.0,62.97,1662.07,1662.07
2017-11-22 13:00:00,62200.0,66478.0,56.44,1470.38,1470.38
2017-11-22 14:00:00,60000.0,64639.0,54.89,1004.83,1004.83
2017-11-22 15:00:00,59050.0,64399.0,53.79,445.41,445.41
2017-11-22 16:00:00,62100.0,67624.0,63.29,46.53,46.53
2017-11-22 17:00:00,67050.0,70753.0,69.97,0.0,0.0
2017-11-22 18:00:00,68600.0,70782.0,64.94,0.0,0.0
2017-11-22 19:00:00,64650.0,68951.0,62.58,0.0,0.0
2017-11-22 20:00:00,60650.0,66976.0,55.22,0.0,0.0
2017-11-22 21:00:00,58800.0,65213.0,53.69,0.0,0.0
2017-11-22 22:00:00,61550.0,65046.0,48.48,0.0,0.0
2017-11-22 23:00:00,58350.0,63692.0,47.34,0.0,0.0
2017-11-23 00:00:00,54850.0,61806.0,39.97,0.0,0.0
2017-11-23 01:00:00,53350.0,60362.0,32.56,0.0,0.0
2017-11-23 02:00:00,50300.0,59635.0,23.28,0.0,0.0
2017-11-23 03:00:00,48850.0,59916.0,16.73,0.0,0.0
2017-11-23 04:00:00,50400.0,61183.0,28.05,0.0,0.0
2017-11-23 05:00:00,55500.0,65148.0,46.26,0.0,0.0
2017-11-23 06:00:00,62150.0,68118.0,55.12,0.0,0.0
2017-11-23 07:00:00,63950.0,70635.0,62.27,0.0,0.0
2017-11-23 08:00:00,63850.0,71128.0,59.25,133.83,133.83
2017-11-23 09:00:00,63550.0,71308.0,58.69,724.17,724.17
2017-11-23 10:00:00,63100.0,72053.0,59.64,1384.53,1384.53
2017-11-23 11:00:00,62950.0,71373.0,59.42,1824.29,1824.29
2017-11-23 12:00:00,62700.0,70265.0,59.29,2049.48,2049.48
2017-11-23 13:00:00,61550.0,67979.0,55.99,1918.97,1918.97
2017-11-23 14:00:00,59750.0,66320.0,55.5,1456.32,1456.32
2017-11-23 15:00:00,59050.0,66188.0,59.0,670.13,670.13
2017-11-23 16:00:00,61250.0,68240.0,70.79,68.4,68.4
2017-11-23 17:00:00,65500.0,70753.0,79.18,0.0,0.0
2017-11-23 18:00:00,66900.0,69982.0,77.23,0.0,0.0
2017-11-23 19:00:00,62850.0,68380.0,71.88,0.0,0.0
2017-11-23 20:00:00,58700.0,66171.0,64.86,0.0,0.0
2017-11-23 21:00:00,57250.0,64907.0,61.1,0.0,0.0
2017-11-23 22:00:00,59800.0,64610.0,56.31,0.0,0.0
2017-11-23 23:00:00,57350.0,61405.0,47.87,0.0,0.0
2017-11-24 00:00:00,53850.0,59348.0,39.83,0.0,0.0
2017-11-24 01:00:00,52600.0,58526.0,34.58,0.0,0.0
2017-11-24 02:00:00,49550.0,58186.0,30.57,0.0,0.0
2017-11-24 03:00:00,48000.0,58772.0,30.86,0.0,0.0
2017-11-24 04:00:00,49600.0,60349.0,36.88,0.0,0.0
2017-11-24 05:00:00,54600.0,63482.0,52.44,0.0,0.0
2017-11-24 06:00:00,61350.0,67957.0,62.26,0.0,0.0
2017-11-24 07:00:00,63800.0,68379.0,64.16,0.0,0.0
2017-11-24 08:00:00,63900.0,69330.0,67.34,217.15,217.15
2017-11-24 09:00:00,63700.0,68995.0,67.05,1038.07,1038.07
2017-11-24 10:00:00,63600.0,68152.0,65.53,1890.11,1890.11
2017-11-24 11:00:00,63600.0,67022.0,65.94,2384.89,2384.89
2017-11-24 12:00:00,63550.0,66080.0,65.0,2423.4,2423.4
2017-11-24 13:00:00,62150.0,65003.0,62.1,2126.19,2126.19
2017-11-24 14:00:00,60400.0,64397.0,62.35,1481.74,1481.74
2017-11-24 15:00:00,59550.0,64492.0,65.43,631.76,631.76
2017-11-24 16:00:00,62350.0,66897.0,74.72,56.4,56.4
2017-11-24 17:00:00,66400.0,69339.0,75.34,0.0,0.0
2017-11-24 18:00:00,66750.0,68371.0,70.66,0.0,0.0
2017-11-24 19:00:00,63350.0,65840.0,65.8,0.0,0.0
2017-11-24 20:00:00,59700.0,64129.0,56.86,0.0,0.0
2017-11-24 21:00:00,58150.0,62777.0,55.6,0.0,0.0
2017-11-24 22:00:00,60900.0,61281.0,53.91,0.0,0.0
2017-11-24 23:00:00,58150.0,58790.0,55.75,0.0,0.0
2017-11-25 00:00:00,54550.0,55760.0,52.08,0.0,0.0
2017-11-25 01:00:00,53000.0,54754.0,49.54,0.0,0.0
