Date,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2017-05-16 22:00:00,29.66,47150.0,55310.0,0.0,0.0
2017-05-16 23:00:00,27.7,43700.0,52844.0,0.0,0.0
2017-05-17 00:00:00,27.17,42050.0,52231.0,0.0,0.0
2017-05-17 01:00:00,26.45,38950.0,52000.0,0.0,0.0
2017-05-17 02:00:00,26.49,37300.0,51747.0,0.0,0.0
2017-05-17 03:00:00,27.58,38400.0,52920.0,0.0,0.0
2017-05-17 04:00:00,36.19,41350.0,56974.0,0.0,0.0
2017-05-17 05:00:00,41.0,46300.0,61133.0,0.0,0.0
2017-05-17 06:00:00,41.0,49750.0,62969.0,158.4,158.4
2017-05-17 07:00:00,39.88,51850.0,63952.0,781.71,781.71
2017-05-17 08:00:00,35.85,52550.0,64546.0,1798.48,1798.48
2017-05-17 09:00:00,34.39,53350.0,64682.0,2856.42,2856.42
2017-05-17 10:00:00,33.31,54050.0,64773.0,3618.51,3618.51
2017-05-17 11:00:00,33.1,54300.0,64550.0,4112.91,4112.91
2017-05-17 12:00:00,31.42,53200.0,64086.0,4292.32,4292.32
2017-05-17 13:00:00,30.67,51650.0,63243.0,4295.67,4295.67
2017-05-17 14:00:00,31.05,50250.0,62195.0,4046.26,4046.26
2017-05-17 15:00:00,34.77,49150.0,62108.0,3604.26,3604.26
2017-05-17 16:00:00,38.34,49950.0,62297.0,2869.98,2869.98
2017-05-17 17:00:00,40.98,51500.0,61862.0,2077.75,2077.75
2017-05-17 18:00:00,37.9,49300.0,59949.0,1146.51,1146.51
2017-05-17 19:00:00,34.02,47400.0,59053.0,414.12,414.12
2017-05-17 20:00:00,31.01,47550.0,58278.0,33.64,33.64
2017-05-17 21:00:00,27.63,51000.0,57420.0,0.0,0.0
2017-05-17 22:00:00,26.41,46750.0,52932.0,0.0,0.0
2017-05-17 23:00:00,24.85,43050.0,50653.0,0.0,0.0
2017-05-18 00:00:00,22.93,41400.0,49734.0,0.0,0.0
2017-05-18 01:00:00,20.83,38200.0,49560.0,0.0,0.0
2017-05-18 02:00:00,22.65,36750.0,50606.0,0.0,0.0
2017-05-18 03:00:00,26.06,38050.0,51233.0,0.0,0.0
2017-05-18 04:00:00,32.68,41000.0,55448.0,0.0,0.0
2017-05-18 05:00:00,40.4,46500.0,59023.0,0.0,0.0
2017-05-18 06:00:00,42.98,49900.0,61654.0,108.4,108.4
2017-05-18 07:00:00,41.96,51800.0,62884.0,519.44,519.44
2017-05-18 08:00:00,42.93,52500.0,63321.0,1282.16,1282.16
2017-05-18 09:00:00,41.49,52900.0,63804.0,2171.52,2171.52
2017-05-18 10:00:00,37.12,53450.0,63904.0,2960.22,2960.22
2017-05-18 11:00:00,36.25,53450.0,64240.0,3444.42,3444.42
2017-05-18 12:00:00,34.91,52500.0,63966.0,3704.67,3704.67
2017-05-18 13:00:00,33.68,50950.0,63032.0,3694.93,3694.93
2017-05-18 14:00:00,31.59,49600.0,61883.0,3574.92,3574.92
2017-05-18 15:00:00,36.09,48350.0,63193.0,3232.77,3232.77
2017-05-18 16:00:00,37.43,49150.0,63877.0,2632.63,2632.63
2017-05-18 17:00:00,37.87,50450.0,63576.0,1868.18,1868.18
2017-05-18 18:00:00,38.69,47950.0,63463.0,1012.5,1012.5
2017-05-18 19:00:00,36.01,46400.0,62969.0,374.37,374.37
2017-05-18 20:00:00,37.86,47250.0,62558.0,35.14,35.14
2017-05-18 21:00:00,33.14,50350.0,61199.0,0.0,0.0
2017-05-18 22:00:00,30.0,46900.0,56950.0,0.0,0.0
2017-05-18 23:00:00,28.6,43150.0,53678.0,0.0,0.0
2017-05-19 00:00:00,26.67,41550.0,53395.0,0.0,0.0
2017-05-19 01:00:00,26.31,38750.0,53218.0,0.0,0.0
2017-05-19 02:00:00,25.97,37500.0,53987.0,0.0,0.0
2017-05-19 03:00:00,27.6,38750.0,54985.0,0.0,0.0
2017-05-19 04:00:00,30.9,41700.0,59229.0,0.0,0.0
2017-05-19 05:00:00,39.91,47400.0,63091.0,0.0,0.0
2017-05-19 06:00:00,41.55,51400.0,65040.0,114.41,114.41
2017-05-19 07:00:00,39.9,53750.0,65596.0,561.58,561.58
2017-05-19 08:00:00,38.95,54350.0,66266.0,1354.82,1354.82
2017-05-19 09:00:00,39.8,54550.0,66225.0,2283.73,2283.73
2017-05-19 10:00:00,37.72,54500.0,65530.0,3056.57,3056.57
2017-05-19 11:00:00,36.38,54200.0,64800.0,3549.19,3549.19
2017-05-19 12:00:00,35.05,52850.0,63843.0,3838.54,3838.54
2017-05-19 13:00:00,34.59,50900.0,62836.0,3917.85,3917.85
2017-05-19 14:00:00,31.06,49200.0,62940.0,3758.86,3758.86
2017-05-19 15:00:00,36.01,47600.0,61515.0,3459.98,3459.98
2017-05-19 16:00:00,38.5,48200.0,61429.0,2949.57,2949.57
2017-05-19 17:00:00,38.97,49200.0,60708.0,2202.02,2202.02
2017-05-19 18:00:00,36.04,47150.0,58510.0,1281.71,1281.71
2017-05-19 19:00:00,37.0,45450.0,57194.0,508.21,508.21
2017-05-19 20:00:00,36.98,47150.0,57513.0,55.59,55.59
2017-05-19 21:00:00,34.2,50300.0,57384.0,0.0,0.0
2017-05-19 22:00:00,25.25,47100.0,54585.0,0.0,0.0
2017-05-19 23:00:00,27.26,43450.0,50415.0,0.0,0.0
2017-05-20 00:00:00,25.74,41850.0,48760.0,0.0,0.0
2017-05-20 01:00:00,26.71,38850.0,46470.0,0.0,0.0
2017-05-20 02:00:00,25.93,37100.0,45884.0,0.0,0.0
2017-05-20 03:00:00,24.08,36900.0,46023.0,0.0,0.0
2017-05-20 04:00:00,26.5,37350.0,46736.0,0.0,0.0
2017-05-20 05:00:00,26.06,38850.0,48887.0,0.0,0.0
2017-05-20 06:00:00,27.87,41800.0,51377.0,174.45,174.45
2017-05-20 07:00:00,27.62,44850.0,53812.0,767.47,767.47
2017-05-20 08:00:00,25.66,46250.0,54920.0,1724.56,1724.56
2017-05-20 09:00:00,25.73,46450.0,55098.0,2708.83,2708.83
2017-05-20 10:00:00,25.66,47800.0,55288.0,3448.11,3448.11
2017-05-20 11:00:00,24.56,48150.0,54564.0,3869.83,3869.83
2017-05-20 12:00:00,22.78,45500.0,53908.0,4084.46,4084.46
2017-05-20 13:00:00,22.94,43350.0,53141.0,4128.39,4128.39
2017-05-20 14:00:00,24.28,41600.0,52651.0,3935.79,3935.79
2017-05-20 15:00:00,26.23,40650.0,52631.0,3700.39,3700.39
2017-05-20 16:00:00,29.0,41900.0,54400.0,3118.3,3118.3
2017-05-20 17:00:00,33.34,43150.0,54892.0,2363.99,2363.99
2017-05-20 18:00:00,33.5,42050.0,54175.0,1374.31,1374.31
2017-05-20 19:00:00,35.56,41300.0,53643.0,534.22,534.22
2017-05-20 20:00:00,38.77,43100.0,54051.0,59.46,59.46
2017-05-20 21:00:00,33.88,46900.0,53626.0,0.0,0.0
2017-05-20 22:00:00,30.83,44400.0,50160.0,0.0,0.0
2017-05-20 23:00:00,25.51,41050.0,47923.0,0.0,0.0
2017-05-21 00:00:00,18.67,39300.0,46499.0,0.0,0.0
2017-05-21 01:00:00,16.43,36200.0,45040.0,0.0,0.0
2017-05-21 02:00:00,16.08,34600.0,43883.0,0.0,0.0
2017-05-21 03:00:00,16.0,34250.0,43123.0,0.0,0.0
2017-05-21 04:00:00,16.11,33600.0,43437.0,0.0,0.0
2017-05-21 05:00:00,16.52,34500.0,44364.0,0.04,0.04
2017-05-21 06:00:00,17.23,36400.0,45833.0,189.76,189.76
2017-05-21 07:00:00,16.96,38950.0,46892.0,801.98,801.98
2017-05-21 08:00:00,16.31,40850.0,48226.0,1772.51,1772.51
2017-05-21 09:00:00,19.84,41950.0,49516.0,2843.02,2843.02
2017-05-21 10:00:00,20.31,43600.0,49860.0,3614.1,3614.1
2017-05-21 11:00:00,16.97,43500.0,48998.0,4197.25,4197.25
2017-05-21 12:00:00,10.45,41050.0,48244.0,4418.25,4418.25
2017-05-21 13:00:00,11.93,39000.0,47802.0,4437.92,4437.92
2017-05-21 14:00:00,13.33,37400.0,47779.0,4302.69,4302.69
2017-05-21 15:00:00,15.26,36600.0,47973.0,3915.65,3915.65
2017-05-21 16:00:00,27.41,38150.0,51227.0,3304.01,3304.01
2017-05-21 17:00:00,32.94,40650.0,52519.0,2417.99,2417.99
2017-05-21 18:00:00,36.9,40550.0,53233.0,1387.08,1387.08
2017-05-21 19:00:00,36.4,40600.0,53279.0,532.1,532.1
2017-05-21 20:00:00,37.56,42150.0,54441.0,61.49,61.49
2017-05-21 21:00:00,35.84,45800.0,54205.0,0.0,0.0
2017-05-21 22:00:00,29.84,43350.0,50185.0,0.0,0.0
2017-05-21 23:00:00,28.01,40050.0,48728.0,0.0,0.0
2017-05-22 00:00:00,26.9,38800.0,47997.0,0.0,0.0
2017-05-22 01:00:00,26.01,36000.0,47484.0,0.0,0.0
2017-05-22 02:00:00,26.86,34900.0,47685.0,0.0,0.0
2017-05-22 03:00:00,27.38,36650.0,49048.0,0.0,0.0
2017-05-22 04:00:00,35.49,40000.0,54534.0,0.0,0.0
2017-05-22 05:00:00,40.0,45350.0,58949.0,0.1,0.1
2017-05-22 06:00:00,42.2,48900.0,59895.0,172.19,172.19
2017-05-22 07:00:00,38.82,50750.0,59772.0,712.49,712.49
2017-05-22 08:00:00,37.02,51500.0,59897.0,1598.58,1598.58
2017-05-22 09:00:00,36.99,52250.0,59886.0,2525.13,2525.13
2017-05-22 10:00:00,36.96,53050.0,59318.0,3297.8,3297.8
2017-05-22 11:00:00,37.91,53300.0,59271.0,3856.67,3856.67
2017-05-22 12:00:00,36.93,52450.0,59526.0,4207.38,4207.38
2017-05-22 13:00:00,36.94,50750.0,59107.0,4248.64,4248.64
2017-05-22 14:00:00,36.2,49450.0,58513.0,4182.28,4182.28
2017-05-22 15:00:00,38.71,48450.0,58281.0,3711.76,3711.76
2017-05-22 16:00:00,43.65,48900.0,58934.0,3094.16,3094.16
2017-05-22 17:00:00,44.36,50100.0,59015.0,2316.19,2316.19
2017-05-22 18:00:00,41.95,47950.0,57746.0,1355.53,1355.53
2017-05-22 19:00:00,41.21,45900.0,56493.0,537.67,537.67
2017-05-22 20:00:00,40.84,46800.0,57160.0,64.59,64.59
2017-05-22 21:00:00,34.07,50050.0,56401.0,0.0,0.0
2017-05-22 22:00:00,32.24,46700.0,52555.0,0.0,0.0
2017-05-22 23:00:00,32.17,42900.0,50076.0,0.0,0.0
2017-05-23 00:00:00,29.72,41550.0,49128.0,0.0,0.0
2017-05-23 01:00:00,28.05,38650.0,48687.0,0.0,0.0
2017-05-23 02:00:00,28.04,37200.0,48862.0,0.0,0.0
2017-05-23 03:00:00,29.71,38350.0,49945.0,0.0,0.0
2017-05-23 04:00:00,36.99,41000.0,53385.0,0.0,0.0
2017-05-23 05:00:00,41.78,46150.0,57408.0,0.16,0.16
2017-05-23 06:00:00,41.4,49450.0,58957.0,184.74,184.74
2017-05-23 07:00:00,41.89,51200.0,59665.0,743.99,743.99
2017-05-23 08:00:00,38.05,51800.0,60518.0,1622.38,1622.38
2017-05-23 09:00:00,36.94,52650.0,60981.0,2567.5,2567.5
2017-05-23 10:00:00,33.97,53250.0,61107.0,3245.06,3245.06
2017-05-23 11:00:00,30.5,53200.0,59194.0,3850.16,3850.16
2017-05-23 12:00:00,31.01,52450.0,58359.0,4190.42,4190.42
2017-05-23 13:00:00,29.1,51050.0,57370.0,4313.79,4313.79
2017-05-23 14:00:00,29.06,49800.0,56812.0,4123.58,4123.58
2017-05-23 15:00:00,31.84,48550.0,56964.0,3790.76,3790.76
2017-05-23 16:00:00,33.75,48950.0,57911.0,3227.18,3227.18
2017-05-23 17:00:00,37.11,49800.0,57439.0,2416.29,2416.29
2017-05-23 18:00:00,35.64,47700.0,56200.0,1441.17,1441.17
2017-05-23 19:00:00,35.0,45700.0,55699.0,581.92,581.92
2017-05-23 20:00:00,33.7,46800.0,56106.0,76.38,76.38
2017-05-23 21:00:00,30.44,50050.0,54593.0,0.0,0.0
2017-05-23 22:00:00,27.15,46400.0,51322.0,0.0,0.0
2017-05-23 23:00:00,24.45,42150.0,48866.0,0.0,0.0
2017-05-24 00:00:00,20.87,40900.0,47793.0,0.0,0.0
2017-05-24 01:00:00,20.87,38050.0,47365.0,0.0,0.0
2017-05-24 02:00:00,22.01,36650.0,47325.0,0.0,0.0
2017-05-24 03:00:00,26.03,37850.0,48283.0,0.0,0.0
2017-05-24 04:00:00,30.1,40750.0,51391.0,0.0,0.0
2017-05-24 05:00:00,36.93,45850.0,55319.0,0.22,0.22
2017-05-24 06:00:00,37.55,49600.0,57998.0,208.82,208.82
2017-05-24 07:00:00,34.97,51050.0,59286.0,847.13,847.13
2017-05-24 08:00:00,31.98,52000.0,60106.0,1869.1,1869.1
2017-05-24 09:00:00,32.35,52800.0,60242.0,2944.04,2944.04
2017-05-24 10:00:00,31.26,53550.0,59854.0,3797.41,3797.41
2017-05-24 11:00:00,32.49,53700.0,59451.0,4313.46,4313.46
2017-05-24 12:00:00,31.01,52650.0,58514.0,4561.27,4561.27
2017-05-24 13:00:00,33.19,51200.0,56290.0,4593.93,4593.93
2017-05-24 14:00:00,32.13,49650.0,55981.0,4428.01,4428.01
2017-05-24 15:00:00,36.91,48250.0,56564.0,4034.99,4034.99
2017-05-24 16:00:00,39.92,48550.0,56802.0,3432.6,3432.6
2017-05-24 17:00:00,40.57,49150.0,57078.0,2547.38,2547.38
2017-05-24 18:00:00,40.84,46850.0,56027.0,1497.14,1497.14
2017-05-24 19:00:00,40.06,45200.0,55391.0,598.38,598.38
2017-05-24 20:00:00,40.98,46200.0,56856.0,80.25,80.25
2017-05-24 21:00:00,36.91,49900.0,56276.0,0.0,0.0
2017-05-24 22:00:00,33.41,45800.0,51625.0,0.0,0.0
2017-05-24 23:00:00,31.98,41700.0,49027.0,0.0,0.0
2017-05-25 00:00:00,28.07,40100.0,47750.0,0.0,0.0
2017-05-25 01:00:00,28.0,36800.0,46866.0,0.0,0.0
2017-05-25 02:00:00,27.97,34750.0,46311.0,0.0,0.0
2017-05-25 03:00:00,26.97,34150.0,46066.0,0.0,0.0
2017-05-25 04:00:00,24.71,34000.0,45980.0,0.0,0.0
2017-05-25 05:00:00,25.23,35700.0,46527.0,0.32,0.32
2017-05-25 06:00:00,26.51,38050.0,48076.0,217.35,217.35
2017-05-25 07:00:00,25.86,40500.0,50024.0,868.11,868.11
2017-05-25 08:00:00,25.59,42150.0,52011.0,1896.11,1896.11
2017-05-25 09:00:00,26.76,43150.0,52985.0,2970.59,2970.59
2017-05-25 10:00:00,26.42,45050.0,53783.0,3759.54,3759.54
2017-05-25 11:00:00,24.75,45700.0,53588.0,4300.23,4300.23
2017-05-25 12:00:00,22.58,43550.0,52591.0,4603.52,4603.52
2017-05-25 13:00:00,22.18,41750.0,51715.0,4656.06,4656.06
2017-05-25 14:00:00,21.55,40400.0,51204.0,4521.61,4521.61
2017-05-25 15:00:00,27.08,39800.0,50488.0,4113.01,4113.01
2017-05-25 16:00:00,29.9,40900.0,50495.0,3484.75,3484.75
2017-05-25 17:00:00,33.92,42550.0,52081.0,2597.74,2597.74
2017-05-25 18:00:00,36.7,42150.0,51984.0,1513.48,1513.48
2017-05-25 19:00:00,36.69,41600.0,51729.0,614.93,614.93
2017-05-25 20:00:00,36.98,42850.0,53070.0,84.95,84.95
2017-05-25 21:00:00,32.96,46700.0,53076.0,0.0,0.0
2017-05-25 22:00:00,28.38,44250.0,49952.0,0.0,0.0
2017-05-25 23:00:00,25.71,40800.0,47617.0,0.0,0.0
2017-05-26 00:00:00,24.65,39550.0,46826.0,0.0,0.0
2017-05-26 01:00:00,23.96,36350.0,46540.0,0.0,0.0
2017-05-26 02:00:00,24.33,34800.0,45978.0,0.0,0.0
2017-05-26 03:00:00,26.39,35350.0,46188.0,0.0,0.0
2017-05-26 04:00:00,33.94,36800.0,49614.0,0.0,0.0
2017-05-26 05:00:00,37.93,39950.0,52299.0,0.59,0.59
2017-05-26 06:00:00,38.3,43300.0,54566.0,226.05,226.05
2017-05-26 07:00:00,36.48,46000.0,56485.0,880.44,880.44
2017-05-26 08:00:00,34.01,47350.0,57649.0,1925.57,1925.57
2017-05-26 09:00:00,33.08,47700.0,58062.0,2992.48,2992.48
2017-05-26 10:00:00,30.86,48900.0,57371.0,3801.65,3801.65
2017-05-26 11:00:00,28.53,49400.0,57382.0,4336.11,4336.11
2017-05-26 12:00:00,27.4,48000.0,56753.0,4589.73,4589.73
2017-05-26 13:00:00,27.53,46550.0,56183.0,4595.93,4595.93
2017-05-26 14:00:00,28.75,45250.0,55437.0,4457.62,4457.62
2017-05-26 15:00:00,34.64,44700.0,55953.0,4074.31,4074.31
2017-05-26 16:00:00,38.85,45450.0,56536.0,3449.1,3449.1
2017-05-26 17:00:00,41.97,46200.0,55776.0,2560.7,2560.7
2017-05-26 18:00:00,38.72,44650.0,54693.0,1501.92,1501.92
2017-05-26 19:00:00,38.47,43350.0,54502.0,610.74,610.74
2017-05-26 20:00:00,39.96,44950.0,55547.0,87.28,87.28
2017-05-26 21:00:00,35.2,48150.0,54413.0,0.0,0.0
2017-05-26 22:00:00,35.91,43800.0,49941.0,0.0,0.0
2017-05-26 23:00:00,31.03,40600.0,48039.0,0.0,0.0
2017-05-27 00:00:00,27.6,39250.0,46625.0,0.0,0.0
2017-05-27 01:00:00,26.0,36100.0,45171.0,0.0,0.0
2017-05-27 02:00:00,24.58,34450.0,44415.0,0.0,0.0
2017-05-27 03:00:00,24.4,34150.0,44033.0,0.0,0.0
2017-05-27 04:00:00,26.1,33950.0,43829.0,0.0,0.0
2017-05-27 05:00:00,29.14,35100.0,44693.0,0.8,0.8
2017-05-27 06:00:00,30.13,38000.0,46252.0,220.06,220.06
2017-05-27 07:00:00,31.36,41450.0,48005.0,823.45,823.45
2017-05-27 08:00:00,29.52,43700.0,48647.0,1766.3,1766.3
2017-05-27 09:00:00,26.65,44400.0,49054.0,2744.76,2744.76
2017-05-27 10:00:00,23.21,46050.0,49890.0,3493.53,3493.53
2017-05-27 11:00:00,18.92,46650.0,48776.0,3942.09,3942.09
2017-05-27 12:00:00,18.21,45300.0,47675.0,4184.7,4184.7
2017-05-27 13:00:00,18.47,43800.0,47563.0,4238.38,4238.38
2017-05-27 14:00:00,21.94,42600.0,47242.0,4110.23,4110.23
2017-05-27 15:00:00,27.31,41950.0,47772.0,3764.88,3764.88
2017-05-27 16:00:00,34.3,42850.0,49547.0,3201.69,3201.69
2017-05-27 17:00:00,37.13,43550.0,49573.0,2414.62,2414.62
2017-05-27 18:00:00,35.97,42450.0,48981.0,1402.28,1402.28
2017-05-27 19:00:00,34.34,41300.0,48346.0,573.73,573.73
2017-05-27 20:00:00,35.99,43400.0,49079.0,80.88,80.88
2017-05-27 21:00:00,29.51,47100.0,49152.0,0.0,0.0
2017-05-27 22:00:00,24.98,43000.0,47311.0,0.0,0.0
2017-05-27 23:00:00,21.08,39250.0,44772.0,0.0,0.0
2017-05-28 00:00:00,20.68,38000.0,43690.0,0.0,0.0
2017-05-28 01:00:00,19.26,34300.0,42501.0,0.0,0.0
2017-05-28 02:00:00,18.3,32450.0,42230.0,0.0,0.0
2017-05-28 03:00:00,14.57,31650.0,41118.0,0.0,0.0
2017-05-28 04:00:00,14.5,30850.0,41253.0,0.0,0.0
2017-05-28 05:00:00,17.97,31850.0,42075.0,0.92,0.92
2017-05-28 06:00:00,18.47,33750.0,43729.0,220.46,220.46
2017-05-28 07:00:00,21.45,36650.0,45934.0,831.15,831.15
2017-05-28 08:00:00,18.77,39300.0,47412.0,1825.1,1825.1
2017-05-28 09:00:00,18.03,40950.0,47901.0,2832.2,2832.2
2017-05-28 10:00:00,21.22,42000.0,49780.0,3650.38,3650.38
2017-05-28 11:00:00,18.71,42750.0,48917.0,4188.11,4188.11
2017-05-28 12:00:00,16.43,40700.0,48112.0,4448.42,4448.42
2017-05-28 13:00:00,17.18,39250.0,47654.0,4475.55,4475.55
2017-05-28 14:00:00,15.78,38350.0,47191.0,4317.0,4317.0
2017-05-28 15:00:00,21.53,38300.0,47811.0,3933.92,3933.92
2017-05-28 16:00:00,33.02,39600.0,50247.0,3300.15,3300.15
2017-05-28 17:00:00,36.95,41050.0,50686.0,2416.83,2416.83
2017-05-28 18:00:00,38.66,40800.0,50504.0,1386.81,1386.81
2017-05-28 19:00:00,38.65,40500.0,50821.0,555.23,555.23
2017-05-28 20:00:00,40.66,42650.0,52277.0,79.83,79.83
2017-05-28 21:00:00,36.92,47200.0,52039.0,0.0,0.0
2017-05-28 22:00:00,29.02,43250.0,49589.0,0.0,0.0
2017-05-28 23:00:00,28.3,39950.0,47969.0,0.0,0.0
2017-05-29 00:00:00,26.27,38700.0,47374.0,0.0,0.0
2017-05-29 01:00:00,25.6,35750.0,47012.0,0.0,0.0
2017-05-29 02:00:00,25.6,34600.0,47562.0,0.0,0.0
2017-05-29 03:00:00,26.4,35900.0,48715.0,0.0,0.0
2017-05-29 04:00:00,35.97,39000.0,52534.0,0.0,0.0
2017-05-29 05:00:00,42.7,44250.0,54858.0,1.1,1.1
2017-05-29 06:00:00,43.06,48250.0,56177.0,208.17,208.17
2017-05-29 07:00:00,42.71,50550.0,57225.0,735.56,735.56
2017-05-29 08:00:00,41.88,51650.0,57949.0,1585.96,1585.96
2017-05-29 09:00:00,42.43,52600.0,58450.0,2506.57,2506.57
2017-05-29 10:00:00,39.99,53100.0,58611.0,3196.79,3196.79
2017-05-29 11:00:00,39.15,53450.0,58192.0,3609.9,3609.9
2017-05-29 12:00:00,37.84,52750.0,57888.0,3797.35,3797.35
2017-05-29 13:00:00,37.73,51550.0,57443.0,3773.84,3773.84
2017-05-29 14:00:00,38.06,50450.0,57400.0,3610.67,3610.67
2017-05-29 15:00:00,42.18,49200.0,57808.0,3224.9,3224.9
2017-05-29 16:00:00,44.08,49250.0,57976.0,2692.06,2692.06
2017-05-29 17:00:00,46.15,50650.0,57551.0,1934.98,1934.98
2017-05-29 18:00:00,43.76,48600.0,56695.0,1109.74,1109.74
2017-05-29 19:00:00,42.02,45850.0,55656.0,448.98,448.98
2017-05-29 20:00:00,40.91,47150.0,56338.0,69.41,69.41
2017-05-29 21:00:00,32.69,49900.0,54387.0,0.0,0.0
2017-05-29 22:00:00,35.81,46350.0,51273.0,0.0,0.0
2017-05-29 23:00:00,32.55,42600.0,49900.0,0.0,0.0
2017-05-30 00:00:00,30.93,40750.0,48819.0,0.0,0.0
2017-05-30 01:00:00,28.77,37850.0,48301.0,0.0,0.0
2017-05-30 02:00:00,28.41,36850.0,48385.0,0.0,0.0
2017-05-30 03:00:00,31.3,37650.0,48914.0,0.0,0.0
2017-05-30 04:00:00,38.05,40100.0,50900.0,0.0,0.0
2017-05-30 05:00:00,49.6,45350.0,53863.0,1.15,1.15
2017-05-30 06:00:00,52.23,49600.0,54668.0,171.89,171.89
2017-05-30 07:00:00,52.23,52150.0,55450.0,601.75,601.75
2017-05-30 08:00:00,50.34,53400.0,56231.0,1264.61,1264.61
2017-05-30 09:00:00,50.34,53950.0,56603.0,1970.86,1970.86
2017-05-30 10:00:00,48.92,54450.0,57003.0,2505.51,2505.51
2017-05-30 11:00:00,45.94,54550.0,57616.0,2998.88,2998.88
2017-05-30 12:00:00,39.84,54000.0,56308.0,3240.23,3240.23
2017-05-30 13:00:00,36.8,53100.0,55418.0,3275.91,3275.91
2017-05-30 14:00:00,35.75,51300.0,54385.0,3241.66,3241.66
2017-05-30 15:00:00,35.81,49300.0,54691.0,2825.91,2825.91
2017-05-30 16:00:00,40.52,49350.0,54622.0,2349.6,2349.6
2017-05-30 17:00:00,43.63,50300.0,53782.0,1827.77,1827.77
2017-05-30 18:00:00,40.06,48250.0,52930.0,1133.01,1133.01
2017-05-30 19:00:00,39.21,45450.0,52160.0,483.03,483.03
2017-05-30 20:00:00,50.75,46750.0,52926.0,88.65,88.65
2017-05-30 21:00:00,43.77,50400.0,52691.0,0.0,0.0
2017-05-30 22:00:00,34.38,46300.0,50151.0,0.0,0.0
2017-05-30 23:00:00,28.38,42600.0,48567.0,0.0,0.0
2017-05-31 00:00:00,28.28,41200.0,48073.0,0.0,0.0
2017-05-31 01:00:00,27.09,38350.0,47686.0,0.0,0.0
2017-05-31 02:00:00,27.37,37200.0,47499.0,0.0,0.0
2017-05-31 03:00:00,28.33,38050.0,48175.0,0.0,0.0
2017-05-31 04:00:00,32.09,40550.0,49903.0,0.0,0.0
2017-05-31 05:00:00,42.75,45650.0,52824.0,1.38,1.38
2017-05-31 06:00:00,50.34,49450.0,54350.0,181.63,181.63
2017-05-31 07:00:00,52.69,51700.0,55796.0,615.59,615.59
2017-05-31 08:00:00,52.69,52600.0,56835.0,1343.55,1343.55
2017-05-31 09:00:00,52.69,53150.0,57418.0,2114.68,2114.68
2017-05-31 10:00:00,48.63,54100.0,58157.0,2783.0,2783.0
2017-05-31 11:00:00,44.5,54100.0,57654.0,3245.54,3245.54
2017-05-31 12:00:00,46.71,53200.0,56965.0,3641.79,3641.79
2017-05-31 13:00:00,44.77,51850.0,56222.0,3671.25,3671.25
2017-05-31 14:00:00,39.96,50600.0,55230.0,3507.25,3507.25
2017-05-31 15:00:00,46.27,49000.0,54978.0,3153.41,3153.41
2017-05-31 16:00:00,50.34,49200.0,55177.0,2575.21,2575.21
2017-05-31 17:00:00,52.04,50150.0,54814.0,1980.09,1980.09
2017-05-31 18:00:00,41.45,48300.0,53875.0,1235.1,1235.1
2017-05-31 19:00:00,41.75,46300.0,53182.0,535.91,535.91
2017-05-31 20:00:00,45.28,47350.0,54061.0,99.01,99.01
2017-05-31 21:00:00,38.63,50450.0,53337.0,0.0,0.0
2017-05-31 22:00:00,30.51,46350.0,50895.0,0.0,0.0
2017-05-31 23:00:00,28.85,42450.0,49327.0,0.0,0.0
2017-06-01 00:00:00,28.94,41000.0,48530.0,0.0,0.0
2017-06-01 01:00:00,29.1,38400.0,47032.0,0.0,0.0
2017-06-01 02:00:00,28.8,37150.0,46930.0,0.0,0.0
2017-06-01 03:00:00,28.81,38150.0,48698.0,0.0,0.0
2017-06-01 04:00:00,34.43,40600.0,50573.0,0.0,0.0
2017-06-01 05:00:00,39.35,45500.0,54204.0,1.61,1.61
2017-06-01 06:00:00,41.28,49400.0,55221.0,230.4,230.4
2017-06-01 07:00:00,49.76,51650.0,56620.0,807.81,807.81
2017-06-01 08:00:00,52.01,52950.0,57698.0,1738.44,1738.44
2017-06-01 09:00:00,45.06,53850.0,58312.0,2708.03,2708.03
2017-06-01 10:00:00,41.3,54650.0,59062.0,3424.42,3424.42
2017-06-01 11:00:00,37.3,54250.0,57982.0,3888.16,3888.16
2017-06-01 12:00:00,38.7,53600.0,56821.0,4104.1,4104.1
2017-06-01 13:00:00,34.08,51950.0,55739.0,4083.07,4083.07
2017-06-01 14:00:00,35.08,50750.0,56179.0,3925.86,3925.86
2017-06-01 15:00:00,40.96,49650.0,56145.0,3567.28,3567.28
2017-06-01 16:00:00,44.92,49850.0,56267.0,3053.38,3053.38
2017-06-01 17:00:00,50.0,50500.0,56031.0,2330.87,2330.87
2017-06-01 18:00:00,46.74,48150.0,54617.0,1433.18,1433.18
2017-06-01 19:00:00,44.91,46200.0,53566.0,616.93,616.93
2017-06-01 20:00:00,44.95,47150.0,54314.0,111.86,111.86
2017-06-01 21:00:00,40.27,50600.0,54434.0,0.0,0.0
2017-06-01 22:00:00,30.41,46500.0,50775.0,0.0,0.0
2017-06-01 23:00:00,29.32,42900.0,48717.0,0.0,0.0
2017-06-02 00:00:00,28.38,41450.0,48442.0,0.0,0.0
2017-06-02 01:00:00,28.04,38650.0,47894.0,0.0,0.0
